Date,District,Latitude,Longitude,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,WetBulbTemp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,EarthSkinTemp,WindSpeed_10m,MaxWindSpeed_10m,MinWindSpeed_10m,WindSpeedRange_10m,WindSpeed_50m,MaxWindSpeed_50m,MinWindSpeed_50m,WindSpeedRange_50m,Year,Month,YearMonth
2011-04-30,Sarlahi,26.9,85.5,0.62,94.71,12.34,51.44,27.38,16.31,33.08,22.26,10.83,29.06,2.99,4.18,1.64,2.54,4.08,5.46,2.3,3.17,2011,4,2011-04
2011-06-02,Sarlahi,26.9,85.5,0.2,94.36,15.16,51.6,30.79,19.46,36.4,24.96,11.44,32.81,2.58,4.24,0.41,3.83,3.42,5.67,0.64,5.04,2011,6,2011-06
2011-05-07,Sarlahi,26.9,85.5,2.24,94.46,12.74,47.62,29.16,16.73,35.17,23.58,11.6,31.04,2.44,3.78,1.58,2.21,3.3,4.66,1.7,2.97,2011,5,2011-05
2011-07-13,Sindhuli,27.2,85.9,6.82,90.22,18.93,87.47,24.65,22.22,27.92,22.62,5.3,24.68,2.0,3.9,0.61,3.29,2.64,4.21,1.09,3.12,2011,7,2011-07
2011-02-03,Sindhuli,27.2,85.9,0.0,91.39,4.93,43.76,14.47,1.95,22.31,8.24,14.07,12.49,1.81,3.34,0.81,2.53,2.28,3.41,0.96,2.45,2011,2,2011-02
2011-01-16,Sindhuli,27.2,85.9,0.0,90.88,5.78,64.97,10.78,4.17,16.44,6.3,10.14,10.49,2.43,3.64,1.71,1.93,3.47,4.16,2.28,1.88,2011,1,2011-01
2011-11-06,Sindhuli,27.2,85.9,0.0,91.1,10.43,79.79,16.71,12.99,20.62,13.59,7.03,16.01,1.59,2.88,0.89,1.98,1.99,2.77,1.24,1.53,2011,11,2011-11
2011-02-27,Sindhuli,27.2,85.9,0.0,91.32,4.17,34.09,15.75,-0.31,24.01,9.59,14.43,15.26,3.35,5.72,2.11,3.61,4.64,6.36,2.89,3.48,2011,2,2011-02
2011-07-03,Sindhuli,27.2,85.9,8.1,90.17,18.73,89.79,24.02,22.05,26.31,22.03,4.28,24.16,2.02,3.72,0.15,3.57,2.62,3.77,0.25,3.52,2011,7,2011-07
2011-03-18,Sindhuli,27.2,85.9,0.0,90.68,6.25,36.94,20.8,5.37,28.12,14.86,13.27,20.72,2.77,4.66,1.74,2.92,3.67,4.91,2.18,2.73,2011,3,2011-03
2011-04-30,Sindhuli,27.2,85.9,1.1,90.78,11.89,56.83,24.25,15.04,29.5,19.84,9.66,25.81,2.24,3.25,1.48,1.78,2.94,3.63,2.26,1.37,2011,4,2011-04
2011-06-02,Sindhuli,27.2,85.9,0.32,90.49,14.42,56.71,27.47,17.95,32.83,22.07,10.75,29.31,2.25,3.32,0.25,3.06,2.79,4.12,0.36,3.76,2011,6,2011-06
2011-05-07,Sindhuli,27.2,85.9,1.67,90.54,12.16,51.52,26.24,15.31,32.11,20.92,11.19,28.06,2.27,4.09,1.13,2.97,2.73,4.07,1.16,2.92,2011,5,2011-05
2011-07-13,Solukhumbu,28.0,86.8,10.19,56.28,7.79,79.88,5.09,1.79,10.56,1.74,8.82,7.36,2.48,4.43,1.09,3.34,2.49,4.19,1.26,2.93,2011,7,2011-07
2011-02-03,Solukhumbu,28.0,86.8,0.0,56.24,1.16,36.53,-9.97,-19.84,-0.96,-19.68,18.72,-11.4,2.44,3.67,1.47,2.21,2.84,3.92,1.93,1.99,2011,2,2011-02
2011-01-16,Solukhumbu,28.0,86.8,0.0,55.01,1.22,64.38,-16.56,-19.86,-13.64,-20.0,6.36,-15.97,5.01,7.51,2.07,5.44,6.32,9.69,2.53,7.17,2011,1,2011-01
2011-11-06,Solukhumbu,28.0,86.8,0.0,55.92,2.99,68.29,-5.92,-10.63,-0.46,-11.37,10.91,-5.21,2.75,6.11,1.1,5.01,3.33,6.52,1.5,5.03,2011,11,2011-11
2011-02-27,Solukhumbu,28.0,86.8,0.0,55.72,0.91,43.16,-15.1,-22.26,-7.0,-21.93,14.93,-15.58,5.7,10.74,2.07,8.67,7.16,11.43,2.86,8.57,2011,2,2011-02
2011-07-03,Solukhumbu,28.0,86.8,1.25,56.2,7.88,76.31,5.88,1.85,12.04,1.59,10.45,8.73,2.59,5.0,0.64,4.36,2.53,4.57,0.92,3.65,2011,7,2011-07
2011-03-18,Solukhumbu,28.0,86.8,0.0,55.83,2.83,59.83,-4.93,-11.28,2.69,-11.58,14.27,-4.23,5.31,10.06,2.36,7.7,6.26,10.79,3.2,7.59,2011,3,2011-03
2011-04-30,Solukhumbu,28.0,86.8,0.46,56.25,4.76,69.2,0.19,-4.93,5.88,-5.1,10.98,2.71,2.53,4.84,0.97,3.87,2.66,4.69,1.42,3.28,2011,4,2011-04
2011-06-02,Solukhumbu,28.0,86.8,0.47,56.27,5.42,67.35,2.38,-3.18,8.82,-3.56,12.38,5.23,3.5,6.94,0.73,6.22,3.69,6.66,1.13,5.54,2011,6,2011-06
2011-05-07,Solukhumbu,28.0,86.8,0.25,56.15,4.44,66.34,-0.2,-5.75,6.91,-5.96,12.86,2.28,3.64,7.42,1.01,6.42,3.8,7.01,1.36,5.65,2011,5,2011-05
2011-07-13,Sunsari,26.6,87.1,12.85,93.28,19.66,89.94,25.36,23.51,27.59,23.72,3.87,25.42,2.28,3.96,1.26,2.69,3.12,4.3,2.13,2.16,2011,7,2011-07
2011-02-03,Sunsari,26.6,87.1,0.0,94.55,5.54,44.97,16.4,4.31,23.72,10.77,12.95,14.37,1.62,3.34,0.86,2.48,1.88,2.94,1.09,1.85,2011,2,2011-02
2011-01-16,Sunsari,26.6,87.1,0.04,94.02,6.41,65.01,12.85,6.3,19.38,8.49,10.89,12.36,2.6,4.59,1.28,3.32,3.84,5.25,1.76,3.48,2011,1,2011-01
2011-11-06,Sunsari,26.6,87.1,0.03,94.25,11.94,83.89,18.58,15.74,22.26,15.47,6.79,18.36,1.67,3.71,0.3,3.41,2.08,3.99,0.45,3.53,2011,11,2011-11
2011-02-27,Sunsari,26.6,87.1,0.0,94.39,4.81,34.85,18.18,2.22,26.88,11.7,15.18,17.48,3.49,6.11,2.12,3.98,4.85,7.0,2.78,4.23,2011,2,2011-02
2011-07-03,Sunsari,26.6,87.1,20.24,93.22,19.64,89.21,25.48,23.51,28.41,22.96,5.45,25.71,2.25,4.2,0.76,3.44,3.05,4.42,1.48,2.93,2011,7,2011-07
2011-03-18,Sunsari,26.6,87.1,0.0,93.77,8.09,45.03,22.32,9.62,28.88,16.37,12.51,22.56,2.83,4.36,1.25,3.11,3.67,4.99,1.97,3.03,2011,3,2011-03
2011-04-30,Sunsari,26.6,87.1,1.4,93.89,12.94,60.73,25.11,16.93,29.33,21.08,8.25,26.31,2.03,3.18,0.74,2.44,2.59,3.2,1.18,2.03,2011,4,2011-04
2011-06-02,Sunsari,26.6,87.1,5.6,93.56,17.15,68.33,27.8,21.33,32.93,23.48,9.44,29.32,2.33,3.56,1.49,2.07,3.04,3.95,1.62,2.33,2011,6,2011-06
2011-05-07,Sunsari,26.6,87.1,3.46,93.59,13.82,54.61,27.97,17.91,33.07,22.66,10.4,29.64,1.72,3.52,0.37,3.15,2.0,3.48,0.59,2.89,2011,5,2011-05
2011-07-13,Surkhet,28.5,81.7,0.3,87.75,18.47,86.94,23.85,21.43,26.52,21.41,5.12,24.06,1.54,3.2,0.48,2.72,1.88,3.18,0.88,2.3,2011,7,2011-07
2011-02-03,Surkhet,28.5,81.7,0.0,88.84,5.22,48.76,13.2,2.19,19.74,8.54,11.2,10.04,1.68,3.04,0.26,2.78,1.8,2.65,0.22,2.44,2011,2,2011-02
2011-01-16,Surkhet,28.5,81.7,0.0,88.32,4.88,67.26,7.32,1.38,12.02,3.35,8.66,6.08,1.8,3.38,0.42,2.96,2.15,3.56,0.7,2.87,2011,1,2011-01
2011-11-06,Surkhet,28.5,81.7,0.0,88.54,8.41,70.98,14.69,9.24,20.12,10.99,9.13,12.92,1.8,2.92,0.7,2.22,2.12,2.88,0.89,1.99,2011,11,2011-11
2011-02-27,Surkhet,28.5,81.7,0.0,88.88,4.6,47.5,11.68,0.73,19.44,5.24,14.18,11.02,2.57,3.84,1.26,2.58,3.34,4.51,1.56,2.94,2011,2,2011-02
2011-07-03,Surkhet,28.5,81.7,3.8,87.68,17.93,83.24,24.08,20.9,27.94,20.2,7.74,24.6,1.79,3.42,0.45,2.97,2.04,3.27,0.7,2.57,2011,7,2011-07
2011-03-18,Surkhet,28.5,81.7,0.0,88.21,6.9,43.84,19.25,6.5,27.28,12.24,15.04,18.41,2.7,5.2,0.84,4.36,3.35,5.76,0.88,4.88,2011,3,2011-03
2011-04-30,Surkhet,28.5,81.7,0.0,88.23,7.29,30.96,26.01,7.2,33.44,18.8,14.63,26.28,2.84,5.16,1.02,4.14,3.51,5.62,1.23,4.39,2011,4,2011-04
2011-06-02,Surkhet,28.5,81.7,0.0,88.03,8.98,34.58,27.48,10.05,34.6,20.07,14.54,28.24,2.72,4.71,1.21,3.49,3.26,4.83,1.84,3.0,2011,6,2011-06
2011-05-07,Surkhet,28.5,81.7,1.03,88.06,10.24,45.54,25.04,12.23,32.32,18.52,13.8,26.04,3.08,5.72,0.72,5.0,3.82,6.04,0.94,5.12,2011,5,2011-05
2011-07-13,Syangja,28.0,83.8,1.92,85.46,17.69,89.44,22.14,19.99,24.59,20.1,4.48,22.48,1.6,2.98,0.48,2.5,1.94,3.08,0.85,2.24,2011,7,2011-07
2011-02-03,Syangja,28.0,83.8,0.0,86.44,4.46,44.0,11.82,-0.62,18.68,6.87,11.8,8.97,1.89,3.64,0.47,3.18,1.89,2.96,0.31,2.64,2011,2,2011-02
2011-01-16,Syangja,28.0,83.8,0.0,85.84,4.97,68.53,6.93,0.84,11.4,2.96,8.44,6.33,1.78,4.19,0.36,3.83,2.21,4.29,0.38,3.91,2011,1,2011-01
2011-11-06,Syangja,28.0,83.8,0.0,86.14,8.89,80.88,12.98,9.12,17.69,9.41,8.28,12.22,1.67,2.84,0.32,2.52,1.93,3.0,0.55,2.46,2011,11,2011-11
2011-02-27,Syangja,28.0,83.8,0.0,86.34,4.0,41.64,11.12,-1.88,19.3,4.7,14.6,10.86,2.94,5.58,1.0,4.58,3.71,5.94,1.29,4.66,2011,2,2011-02
2011-07-03,Syangja,28.0,83.8,11.41,85.34,18.12,90.48,22.32,20.4,25.69,19.72,5.97,22.96,2.53,3.98,1.14,2.84,3.04,3.92,1.71,2.21,2011,7,2011-07
2011-03-18,Syangja,28.0,83.8,0.0,85.79,5.78,39.37,17.74,3.35,25.08,12.13,12.96,16.84,2.87,6.16,0.86,5.3,3.42,6.26,1.21,5.04,2011,3,2011-03
2011-04-30,Syangja,28.0,83.8,0.4,85.9,9.71,47.99,22.82,10.82,29.02,17.19,11.82,24.18,2.72,5.0,0.94,4.06,3.08,4.72,1.53,3.18,2011,4,2011-04
2011-06-02,Syangja,28.0,83.8,0.0,85.7,12.04,55.36,23.98,13.94,29.48,18.21,11.27,25.19,2.17,3.75,0.36,3.4,2.48,3.93,0.4,3.53,2011,6,2011-06
2011-05-07,Syangja,28.0,83.8,8.26,85.72,11.26,57.39,22.28,12.9,27.92,16.8,11.11,23.3,2.37,4.65,0.5,4.15,2.56,4.28,0.67,3.62,2011,5,2011-05
2011-07-13,Tanahun,28.0,84.1,5.64,77.29,14.61,90.63,17.38,15.08,20.03,15.06,4.97,17.82,1.8,3.7,0.21,3.49,1.63,2.95,0.19,2.76,2011,7,2011-07
2011-02-03,Tanahun,28.0,84.1,0.0,77.92,3.22,40.15,7.01,-6.37,14.62,0.16,14.46,4.15,2.38,4.35,0.71,3.64,2.12,3.28,0.73,2.54,2011,2,2011-02
2011-01-16,Tanahun,28.0,84.1,0.0,77.19,4.12,77.57,0.99,-3.44,4.79,-2.18,6.97,1.0,1.74,4.45,0.18,4.27,1.59,3.83,0.15,3.69,2011,1,2011-01
2011-11-06,Tanahun,28.0,84.1,0.0,77.65,7.5,86.36,8.07,4.64,12.14,5.2,6.93,7.66,1.67,3.49,0.02,3.47,1.59,2.56,0.19,2.37,2011,11,2011-11
2011-02-27,Tanahun,28.0,84.1,0.0,77.79,3.19,46.61,4.68,-6.19,11.71,-0.89,12.6,4.83,2.41,4.86,0.49,4.38,2.44,4.33,0.63,3.71,2011,2,2011-02
2011-07-03,Tanahun,28.0,84.1,7.3,77.18,15.6,94.69,17.68,16.25,20.67,15.53,5.14,18.44,2.99,4.82,1.61,3.22,3.13,4.07,2.34,1.73,2011,7,2011-07
2011-03-18,Tanahun,28.0,84.1,0.0,77.44,5.09,47.15,11.28,-0.01,18.31,6.24,12.07,10.67,2.66,6.52,0.27,6.25,2.58,5.76,0.29,5.47,2011,3,2011-03
2011-04-30,Tanahun,28.0,84.1,1.02,77.65,9.0,60.51,16.23,8.01,21.64,11.53,10.11,17.83,2.36,5.39,0.23,5.16,2.12,4.47,0.4,4.07,2011,4,2011-04
2011-06-02,Tanahun,28.0,84.1,0.02,77.53,10.84,67.3,17.45,10.58,22.47,13.04,9.43,19.14,1.96,4.47,0.2,4.27,1.82,3.48,0.32,3.16,2011,6,2011-06
2011-05-07,Tanahun,28.0,84.1,3.57,77.48,9.78,65.57,16.24,9.12,21.65,11.64,10.01,18.09,2.61,5.41,0.22,5.19,2.36,4.53,0.27,4.26,2011,5,2011-05
2011-07-13,Taplejung,27.4,87.7,14.25,79.66,15.23,90.95,18.46,16.32,22.02,15.6,6.42,19.16,2.16,4.37,0.43,3.94,2.15,3.82,0.72,3.1,2011,7,2011-07
2011-02-03,Taplejung,27.4,87.7,0.0,80.33,4.12,47.0,8.73,-2.89,16.18,2.72,13.46,5.93,1.76,3.68,0.52,3.16,1.67,2.87,0.71,2.16,2011,2,2011-02
2011-01-16,Taplejung,27.4,87.7,0.0,79.64,4.68,79.44,2.89,-1.22,8.19,-0.42,8.62,2.3,2.15,5.29,0.2,5.09,2.49,5.38,0.34,5.04,2011,1,2011-01
2011-11-06,Taplejung,27.4,87.7,0.07,80.09,9.0,94.67,9.85,8.3,13.36,7.43,5.93,9.93,2.14,4.99,0.6,4.4,2.32,4.83,0.81,4.02,2011,11,2011-11
2011-02-27,Taplejung,27.4,87.7,0.0,80.17,3.5,43.3,7.53,-4.82,15.62,1.5,14.11,6.3,2.26,5.21,0.51,4.69,2.57,5.12,0.95,4.17,2011,2,2011-02
2011-07-03,Taplejung,27.4,87.7,18.36,79.57,15.64,93.24,18.46,16.83,21.88,16.02,5.86,19.17,2.64,5.61,0.48,5.13,2.78,5.43,0.6,4.83,2011,7,2011-07
2011-03-18,Taplejung,27.4,87.7,0.0,79.79,6.78,62.78,11.73,4.27,17.92,6.54,11.38,11.74,2.48,5.14,0.46,4.69,2.51,4.57,0.75,3.82,2011,3,2011-03
2011-04-30,Taplejung,27.4,87.7,0.8,80.05,10.48,73.3,16.08,10.72,20.88,12.11,8.76,17.37,2.05,4.35,0.17,4.18,1.86,3.35,0.25,3.11,2011,4,2011-04
2011-06-02,Taplejung,27.4,87.7,5.8,79.86,13.79,82.73,18.44,14.79,22.99,14.88,8.12,19.92,2.91,5.94,0.65,5.29,3.0,5.51,0.82,4.69,2011,6,2011-06
2011-05-07,Taplejung,27.4,87.7,3.58,79.84,11.34,71.27,17.71,11.84,23.19,13.1,10.09,19.61,2.61,5.09,0.15,4.94,2.58,4.42,0.26,4.16,2011,5,2011-05
2011-07-13,Terhathum,27.1,87.5,14.25,79.66,15.23,90.95,18.46,16.32,22.02,15.6,6.42,19.16,2.16,4.37,0.43,3.94,2.15,3.82,0.72,3.1,2011,7,2011-07
2011-02-03,Terhathum,27.1,87.5,0.0,80.33,4.12,47.0,8.73,-2.89,16.18,2.72,13.46,5.93,1.76,3.68,0.52,3.16,1.67,2.87,0.71,2.16,2011,2,2011-02
2011-01-16,Terhathum,27.1,87.5,0.0,79.64,4.68,79.44,2.89,-1.22,8.19,-0.42,8.62,2.3,2.15,5.29,0.2,5.09,2.49,5.38,0.34,5.04,2011,1,2011-01
2011-11-06,Terhathum,27.1,87.5,0.07,80.09,9.0,94.67,9.85,8.3,13.36,7.43,5.93,9.93,2.14,4.99,0.6,4.4,2.32,4.83,0.81,4.02,2011,11,2011-11
2011-02-27,Terhathum,27.1,87.5,0.0,80.17,3.5,43.3,7.53,-4.82,15.62,1.5,14.11,6.3,2.26,5.21,0.51,4.69,2.57,5.12,0.95,4.17,2011,2,2011-02
2011-07-03,Terhathum,27.1,87.5,18.36,79.57,15.64,93.24,18.46,16.83,21.88,16.02,5.86,19.17,2.64,5.61,0.48,5.13,2.78,5.43,0.6,4.83,2011,7,2011-07
2011-03-18,Terhathum,27.1,87.5,0.0,79.79,6.78,62.78,11.73,4.27,17.92,6.54,11.38,11.74,2.48,5.14,0.46,4.69,2.51,4.57,0.75,3.82,2011,3,2011-03
2011-04-30,Terhathum,27.1,87.5,0.8,80.05,10.48,73.3,16.08,10.72,20.88,12.11,8.76,17.37,2.05,4.35,0.17,4.18,1.86,3.35,0.25,3.11,2011,4,2011-04
2011-06-02,Terhathum,27.1,87.5,5.8,79.86,13.79,82.73,18.44,14.79,22.99,14.88,8.12,19.92,2.91,5.94,0.65,5.29,3.0,5.51,0.82,4.69,2011,6,2011-06
2011-05-07,Terhathum,27.1,87.5,3.58,79.84,11.34,71.27,17.71,11.84,23.19,13.1,10.09,19.61,2.61,5.09,0.15,4.94,2.58,4.42,0.26,4.16,2011,5,2011-05
2011-07-13,Udayapur,26.9,86.5,9.59,94.28,20.01,88.8,26.06,23.98,28.26,24.39,3.87,26.08,2.42,4.64,0.82,3.82,3.34,5.24,1.49,3.76,2011,7,2011-07
2011-02-03,Udayapur,26.9,86.5,0.0,95.61,5.45,43.86,16.71,4.24,24.3,11.23,13.07,15.06,1.61,3.19,0.63,2.56,1.96,3.48,0.81,2.67,2011,2,2011-02
2011-01-16,Udayapur,26.9,86.5,0.03,95.11,6.21,60.22,13.73,5.99,20.4,9.29,11.1,13.3,2.88,5.18,1.34,3.84,4.3,6.03,1.7,4.33,2011,1,2011-01
2011-11-06,Udayapur,26.9,86.5,0.01,95.3,11.95,80.48,19.43,15.92,23.27,15.91,7.36,19.16,1.63,3.41,0.25,3.16,2.06,3.73,0.41,3.32,2011,11,2011-11
2011-02-27,Udayapur,26.9,86.5,0.0,95.49,4.64,32.27,19.0,1.84,27.59,12.42,15.17,18.34,4.0,6.85,2.29,4.56,5.64,7.98,3.31,4.67,2011,2,2011-02
2011-07-03,Udayapur,26.9,86.5,11.66,94.24,20.02,87.97,26.21,24.0,29.29,23.52,5.77,26.43,2.37,4.54,0.39,4.15,3.25,4.93,0.94,3.98,2011,7,2011-07
2011-03-18,Udayapur,26.9,86.5,0.0,94.79,7.7,41.12,23.17,9.03,30.19,16.8,13.39,23.55,3.01,4.33,2.0,2.33,4.08,5.06,3.13,1.93,2011,3,2011-03
2011-04-30,Udayapur,26.9,86.5,0.62,94.91,12.73,56.55,26.23,16.85,31.07,22.09,8.99,27.77,2.25,3.25,1.3,1.95,3.03,3.7,1.95,1.75,2011,4,2011-04
2011-06-02,Udayapur,26.9,86.5,1.73,94.56,16.4,59.62,29.57,20.76,34.98,24.59,10.39,31.48,2.43,2.98,1.64,1.33,3.19,4.26,2.14,2.11,2011,6,2011-06
2011-05-07,Udayapur,26.9,86.5,2.61,94.61,13.56,50.97,29.03,17.78,34.25,23.44,10.81,30.7,1.85,3.51,0.42,3.08,2.29,3.58,0.66,2.92,2011,5,2011-05
2012-07-12,Arghakhanchi,27.9,83.2,28.5,92.52,20.47,85.95,26.68,24.04,29.29,24.23,5.06,26.78,2.42,4.47,0.88,3.59,3.3,5.5,1.39,4.12,2012,7,2012-07
2012-02-03,Arghakhanchi,27.9,83.2,0.0,93.8,4.03,37.21,14.27,-0.18,21.86,9.84,12.01,12.04,2.19,4.19,0.58,3.6,2.97,4.67,0.8,3.87,2012,2,2012-02
2012-01-16,Arghakhanchi,27.9,83.2,0.7,93.32,5.43,51.86,13.66,3.86,19.28,9.99,9.29,11.99,1.53,2.71,0.25,2.46,2.1,5.07,0.18,4.89,2012,1,2012-01
2012-11-06,Arghakhanchi,27.9,83.2,0.0,93.54,10.48,75.85,18.0,13.28,23.36,14.69,8.67,16.61,1.85,3.22,1.11,2.12,2.43,3.58,1.5,2.08,2012,11,2012-11
2012-02-27,Arghakhanchi,27.9,83.2,0.0,92.93,3.72,26.43,18.25,-1.42,27.34,12.07,15.27,16.83,3.03,6.19,0.71,5.48,4.17,6.74,0.97,5.77,2012,2,2012-02
2012-07-02,Arghakhanchi,27.9,83.2,1.91,92.39,16.26,53.9,30.77,20.21,36.53,26.03,10.5,32.7,3.55,5.48,1.32,4.15,4.3,6.88,2.51,4.37,2012,7,2012-07
2012-03-17,Arghakhanchi,27.9,83.2,0.0,93.3,4.41,27.38,20.47,0.87,28.58,13.29,15.29,19.18,2.64,4.76,0.31,4.45,3.43,5.05,0.41,4.64,2012,3,2012-03
2012-04-29,Arghakhanchi,27.9,83.2,0.08,92.61,5.75,22.55,27.99,4.63,35.48,20.73,14.75,29.08,3.54,5.82,2.18,3.63,4.84,6.36,3.47,2.9,2012,4,2012-04
2012-06-01,Arghakhanchi,27.9,83.2,10.57,92.32,11.45,36.08,31.71,14.32,38.19,25.59,12.6,32.51,2.63,4.09,0.54,3.55,3.56,4.52,0.7,3.82,2012,6,2012-06
2012-05-06,Arghakhanchi,27.9,83.2,0.02,92.96,6.42,25.66,27.75,6.24,34.76,20.79,13.97,28.73,3.05,6.01,0.25,5.76,3.81,6.83,0.23,6.6,2012,5,2012-05
2012-07-12,Baglung,28.3,83.6,24.26,78.95,16.5,94.04,19.05,17.65,21.97,16.86,5.11,19.71,2.72,5.1,0.97,4.13,2.93,4.88,1.3,3.58,2012,7,2012-07
2012-02-03,Baglung,28.3,83.6,0.0,79.52,3.19,43.17,6.12,-5.66,13.51,0.72,12.79,3.47,1.97,4.26,0.34,3.92,1.84,3.48,0.29,3.18,2012,2,2012-02
2012-01-16,Baglung,28.3,83.6,0.44,79.05,4.6,69.89,4.33,-1.19,9.05,0.81,8.24,2.71,1.66,4.48,0.21,4.27,1.73,4.05,0.07,3.98,2012,1,2012-01
2012-11-06,Baglung,28.3,83.6,0.0,79.48,6.89,70.56,10.16,2.9,15.61,6.68,8.93,7.81,1.68,3.84,0.3,3.53,1.63,3.22,0.32,2.9,2012,11,2012-11
2012-02-27,Baglung,28.3,83.6,0.0,78.98,2.9,28.04,10.96,-7.05,18.93,6.11,12.82,8.48,2.54,5.72,0.41,5.31,2.51,5.05,0.4,4.65,2012,2,2012-02
2012-07-02,Baglung,28.3,83.6,6.91,78.94,13.74,68.82,21.16,14.83,26.75,16.47,10.28,23.13,2.67,5.16,0.36,4.8,2.51,4.05,0.09,3.96,2012,7,2012-07
2012-03-17,Baglung,28.3,83.6,0.0,79.31,3.78,37.22,10.74,-3.58,17.87,5.7,12.17,8.91,2.42,5.71,0.34,5.37,2.33,4.87,0.34,4.52,2012,3,2012-03
2012-04-29,Baglung,28.3,83.6,0.07,78.92,4.73,32.59,16.13,-0.49,23.25,9.28,13.97,17.16,3.11,7.18,0.77,6.41,3.36,7.07,1.08,5.98,2012,4,2012-04
2012-06-01,Baglung,28.3,83.6,13.92,78.93,9.87,49.83,21.06,9.31,27.38,15.16,12.22,21.63,2.59,5.42,0.23,5.19,2.44,4.37,0.25,4.11,2012,6,2012-06
2012-05-06,Baglung,28.3,83.6,0.0,79.22,5.76,38.91,16.49,2.23,22.93,10.66,12.27,17.71,2.61,5.55,0.32,5.23,2.58,4.9,0.56,4.34,2012,5,2012-05
2012-07-12,Baitadi,29.5,80.5,9.96,73.65,13.85,87.43,16.35,13.75,19.68,13.66,6.02,17.35,2.33,5.48,0.23,5.25,2.19,4.88,0.4,4.48,2012,7,2012-07
2012-02-03,Baitadi,29.5,80.5,0.04,73.96,2.66,47.05,1.3,-8.78,8.94,-5.49,14.43,-0.37,2.16,3.83,0.53,3.3,2.11,3.51,0.61,2.9,2012,2,2012-02
2012-01-16,Baitadi,29.5,80.5,3.1,73.37,4.22,93.76,-1.96,-3.26,1.66,-4.32,5.99,-2.67,1.38,3.62,0.27,3.35,1.45,3.42,0.23,3.19,2012,1,2012-01
2012-11-06,Baitadi,29.5,80.5,0.0,73.99,5.38,66.79,6.29,-0.52,11.72,2.89,8.83,4.92,1.83,4.21,0.15,4.05,1.79,3.59,0.25,3.34,2012,11,2012-11
2012-02-27,Baitadi,29.5,80.5,0.0,73.55,2.41,30.95,5.75,-9.88,13.64,0.49,13.15,3.31,2.41,5.26,0.39,4.88,2.47,4.92,0.51,4.4,2012,2,2012-02
2012-07-02,Baitadi,29.5,80.5,2.08,73.61,12.26,66.73,18.7,11.86,24.98,14.46,10.52,20.7,3.16,6.43,0.49,5.94,2.95,5.37,0.47,4.9,2012,7,2012-07
2012-03-17,Baitadi,29.5,80.5,0.0,73.84,3.83,44.25,7.34,-4.3,15.25,0.99,14.26,6.49,2.87,6.42,0.38,6.04,2.95,6.16,0.46,5.7,2012,3,2012-03
2012-04-29,Baitadi,29.5,80.5,1.08,73.53,5.52,53.12,9.96,0.32,15.96,4.74,11.22,11.9,2.39,5.41,0.3,5.1,2.29,5.04,0.31,4.72,2012,4,2012-04
2012-06-01,Baitadi,29.5,80.5,2.68,73.66,5.66,30.57,18.91,0.86,26.14,11.4,14.74,19.91,2.78,6.24,0.18,6.06,2.84,6.02,0.44,5.58,2012,6,2012-06
2012-05-06,Baitadi,29.5,80.5,0.0,73.84,5.77,50.62,11.4,1.12,18.61,4.94,13.67,11.93,2.58,5.85,0.49,5.36,2.5,5.11,0.65,4.46,2012,5,2012-05
2012-07-12,Bajang,29.6,81.2,7.58,67.86,12.01,86.06,13.13,10.26,17.59,9.99,7.59,14.56,2.9,6.72,0.45,6.27,2.81,6.14,0.47,5.67,2012,7,2012-07
2012-02-03,Bajang,29.6,81.2,0.01,67.9,2.45,57.6,-3.77,-10.91,3.91,-11.49,15.4,-5.37,2.36,3.8,0.6,3.19,2.29,3.47,0.74,2.74,2012,2,2012-02
2012-01-16,Bajang,29.6,81.2,2.4,67.27,3.49,97.68,-6.18,-6.95,-2.82,-9.29,6.46,-6.99,2.21,5.12,0.39,4.73,2.37,4.85,0.53,4.32,2012,1,2012-01
2012-11-06,Bajang,29.6,81.2,0.0,68.0,4.37,68.49,1.79,-4.27,7.58,-2.15,9.73,1.05,2.08,5.19,0.48,4.7,2.03,4.58,0.35,4.23,2012,11,2012-11
2012-02-27,Bajang,29.6,81.2,0.0,67.6,2.19,37.47,0.48,-12.01,8.04,-4.75,12.79,-2.06,2.67,6.38,0.6,5.78,2.73,6.08,0.73,5.35,2012,2,2012-02
2012-07-02,Bajang,29.6,81.2,0.8,67.83,10.68,67.97,14.96,8.54,21.84,9.12,12.72,17.47,3.42,6.65,0.77,5.88,3.18,5.6,1.19,4.4,2012,7,2012-07
2012-03-17,Bajang,29.6,81.2,0.0,67.86,3.43,54.05,1.7,-6.81,9.55,-5.58,15.13,1.13,3.01,6.62,0.62,6.0,3.08,6.29,0.78,5.51,2012,3,2012-03
2012-04-29,Bajang,29.6,81.2,1.47,67.6,4.85,61.32,4.73,-2.55,10.05,0.57,9.48,7.12,3.06,6.46,0.42,6.04,3.03,6.1,0.38,5.71,2012,4,2012-04
2012-06-01,Bajang,29.6,81.2,5.75,67.91,5.75,42.58,12.7,-0.14,20.28,5.49,14.78,14.09,2.97,6.72,0.84,5.88,3.0,6.2,0.96,5.24,2012,6,2012-06
